Probe ID	Ensembl gene Id	Symbol	Description	Raw pValue	Adj pValue	logFC	Ratio
1456022_at	ENSMUSG00000061436	Hipk2	[homeodomain interacting protein kinase 2 Gene [Source:MGI (curated);Acc:MGI:1314872]]	8.60410430442233e-08	0.000323378090194793	-2.5990212206605	0.165050427375517
1456471_x_at	ENSMUSG00000053398, ENSMUSG00000082280	Phgdh, AC118721.1	[3-phosphoglycerate dehydrogenase Gene [Source:MGI (curated);Acc:MGI:1355330]], []	1.40851245338749e-05	0.00418740389518329	-2.7748812751061	0.146109179458738
1417624_at	ENSMUSG00000002881	Nab1	[Ngfi-A binding protein 1 Gene [Source:MGI Symbol;Acc:MGI:107564]]	3.0518367225445e-08	0.000196629840033542	-2.78025286440521	0.145566182360265
1418770_at	ENSMUSG00000027863	Cd2	[CD2 antigen Gene [Source:MGI (curated);Acc:MGI:88320]]	1.01173027100004e-05	0.00366412561617895	1.27452299782045	2.41918818343431
1433910_at	ENSMUSG00000035248	Zcchc6	[zinc finger, CCHC domain containing 6 Gene [Source:MGI Symbol;Acc:MGI:2387179]]	1.94589721942804e-06	0.00169629668298566	-0.746503017315911	0.596046579330192
1455660_at	ENSMUSG00000071713	Csf2rb	[colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage) Gene [Source:MGI Symbol;Acc:MGI:1339759]]	2.84036470954881e-05	0.00590295747392515	0.718939986032375	1.64597221913742
1426462_at	ENSMUSG00000047454	Gphn	[gephyrin Gene [Source:MGI Symbol;Acc:MGI:109602]]	3.28022278733246e-06	0.00205474066571502	-1.08445109482937	0.471571653675223
1421008_at	ENSMUSG00000020641	Rsad2	[radical S-adenosyl methionine domain containing 2 Gene [Source:MGI (curated);Acc:MGI:1929628]]	1.43622309110253e-06	0.00150165474215954	-2.9676123289435	0.127837913433266
1416981_at	ENSMUSG00000044167	Foxo1	[forkhead box O1 Gene [Source:MGI (curated);Acc:MGI:1890077]]	1.17569804099187e-06	0.00135961941914806	0.810095770106452	1.75332782954328
1460204_at	ENSMUSG00000029217	Tec	[tec protein tyrosine kinase Gene [Source:MGI (curated);Acc:MGI:98662]]	1.44598149950978e-05	0.00421025640331817	1.11892138027701	2.17184535462164
1431411_a_at	ENSMUSG00000018565	Rai12	[retinoic acid induced 12 Gene [Source:MGI (curated);Acc:MGI:1859017]]	1.30951005134628e-05	0.00401770155277337	0.457865158100914	1.37350785213115
1427030_at	ENSMUSG00000043065	Ccdc52	[coiled-coil domain containing 52 Gene [Source:MGI (curated);Acc:MGI:1196252]]	5.29369321885896e-05	0.00772704946895198	-0.79257259161446	0.577313716608085
1416330_at	ENSMUSG00000037706	Cd81	[CD81 antigen Gene [Source:MGI (curated);Acc:MGI:1096398]]	4.13014343202419e-05	0.00697653928568252	-1.24085865209353	0.423120751483944
1425178_s_at	ENSMUSG00000020534	Shmt1	[serine hydroxymethyltransferase 1 (soluble) Gene [Source:MGI (curated);Acc:MGI:98299]]	1.8494584962396e-05	0.00479381768039668	0.385202645649707	1.30604322529555
1427965_at	ENSMUSG00000050852, ENSMUSG00000029911	RP23-323L8.3, Ssbp1	[], [single-stranded DNA binding protein 1 Gene [Source:MGI (curated);Acc:MGI:1920040]]	1.99338649249995e-06	0.00169629668298566	-1.33558128031584	0.396232389032804
1416892_s_at	ENSMUSG00000026655	Fam107b	[family with sequence similarity 107, member B Gene [Source:MGI (curated);Acc:MGI:1913790]]	1.53671966059493e-05	0.00422607276905439	0.577600458728398	1.49236502913911
1451152_a_at	ENSMUSG00000026576	Atp1b1	[ATPase, Na+/K+ transporting, beta 1 polypeptide Gene [Source:MGI Symbol;Acc:MGI:88108]]	5.77049038980522e-05	0.008082449909025	-2.39498494847873	0.190124327696591
1415850_at	ENSMUSG00000031453	Rasa3	[RAS p21 protein activator 3 Gene [Source:MGI (curated);Acc:MGI:1197013]]	7.24209360281465e-06	0.00312619156185584	-1.3281668111957	0.398273995165225
1452154_at	ENSMUSG00000037851	Iars	[isoleucine-tRNA synthetase Gene [Source:MGI Symbol;Acc:MGI:2145219]]	5.31382740190734e-06	0.00266287699614914	-0.492277296803309	0.710902051456911
1425415_a_at	ENSMUSG00000024935	Slc1a1	[solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1 Gene [Source:MGI (curated);Acc:MGI:105083]]	1.96734760212933e-06	0.00169629668298566	-5.91538677224671	0.0165688034313646
1423346_at	ENSMUSG00000038633	Degs1	[degenerative spermatocyte homolog 1 (Drosophila) Gene [Source:MGI (curated);Acc:MGI:1097711]]	6.30560363484474e-06	0.00297793641366536	-1.42130473162237	0.373374490345454
1424039_at	ENSMUSG00000031532	Tmem66	[transmembrane protein 66 Gene [Source:MGI Symbol;Acc:MGI:1915137]]	2.7577538366484e-07	0.000654618188350945	-3.40589951236754	0.0943456942378221
1448830_at	ENSMUSG00000024190	Dusp1	[dual specificity phosphatase 1 Gene [Source:MGI (curated);Acc:MGI:105120]]	1.13300857349937e-05	0.00383319303817184	-2.411551040648	0.187953665882165
1457404_at	ENSMUSG00000035356	Nfkbiz	[nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, zeta Gene [Source:MGI (curated);Acc:MGI:1931595]]	3.88461310297659e-05	0.00678091869617658	-1.08856784278343	0.470227936259453
1421321_a_at	ENSMUSG00000021215	Net1	[neuroepithelial cell transforming gene 1 Gene [Source:MGI Symbol;Acc:MGI:1927138]]	3.91365101439499e-06	0.00220636968000285	-5.09449049475554	0.0292688425538806
1424988_at	ENSMUSG00000038175	Mylip	[myosin regulatory light chain interacting protein Gene [Source:MGI Symbol;Acc:MGI:2388271]]	5.13869275345636e-05	0.00767701906426966	0.800321798783457	1.74148952933848
1416952_at	ENSMUSG00000021114	Atp6v1d	[ATPase, H+ transporting, lysosomal V1 subunit D Gene [Source:MGI Symbol;Acc:MGI:1921084]]	4.38291796213982e-05	0.00718814483674429	-1.24477679969932	0.42197317676353
1417288_at	ENSMUSG00000031557	Plekha2	[pleckstrin homology domain-containing, family A (phosphoinositide binding specific) member 2 Gene [Source:MGI (curated);Acc:MGI:1928144]]	1.70789446991612e-05	0.00450454669518638	-0.4559140856986	0.729048103845696
1419252_at	ENSMUSG00000028552	Eps15	[epidermal growth factor receptor pathway substrate 15 Gene [Source:MGI (curated);Acc:MGI:104583]]	3.24862774824264e-05	0.00637027652493441	-0.818447144636	0.567051964819755
1448379_at	ENSMUSG00000029676	Pot1a	[protection of telomeres 1A Gene [Source:MGI (curated);Acc:MGI:2141503]]	2.02441579713223e-05	0.00502336919660483	-1.11655308715097	0.461194403963687
1460441_at	ENSMUSG00000073060, ENSMUSG00000073062	Zxda, Zxdb	[zinc finger, X-linked, duplicated A Pseudogene [Source:MGI (curated);Acc:MGI:1921689]], [zinc finger, X-linked, duplicated B Gene [Source:MGI (curated);Acc:MGI:3694898]]	1.49522314406771e-05	0.00422607276905439	-3.10488398652141	0.116234964417575
1428558_at	ENSMUSG00000026096	Osgepl1	[O-sialoglycoprotein endopeptidase-like 1 Gene [Source:MGI (curated);Acc:MGI:1919335]]	2.96855156287698e-05	0.00605085967377043	-2.48820286906942	0.178228150800223
1438198_at				1.35050202166119e-05	0.00411547241073929	-0.87294502400395	0.546031079786062
1451206_s_at	ENSMUSG00000026832	Cytip	[cytohesin 1 interacting protein Gene [Source:MGI (curated);Acc:MGI:2183535]]	1.90892664081265e-05	0.00488146318826881	-0.558175499011735	0.679160519650441
1420387_at	ENSMUSG00000090262	Mpv17	[MpV17 mitochondrial inner membrane protein Gene [Source:MGI (curated);Acc:MGI:97138]]	3.70222828523929e-05	0.00667516491574492	0.168518188640079	1.12390351532514
1429319_at	ENSMUSG00000029204	Rhoh	[ras homolog gene family, member H Gene [Source:MGI Symbol;Acc:MGI:1921984]]	1.27641348253211e-06	0.00143918811189202	-1.14944823214223	0.450797608741129
1429167_at				6.71525782189716e-08	0.000305320363505411	-2.46807863063686	0.180731686202212
1453108_at	ENSMUSG00000021592	Arsk	[arylsulfatase K Gene [Source:MGI (curated);Acc:MGI:1924291]]	5.29402515666207e-05	0.00772704946895198	-1.07000553720552	0.476317170866293
1416303_at	ENSMUSG00000022500	Litaf	[LPS-induced TN factor Gene [Source:MGI (curated);Acc:MGI:1929512]]	4.9263796819018e-05	0.00760906335731004	1.07526592671419	2.10711043209564
1454960_at	ENSMUSG00000032402	Smad3	[MAD homolog 3 (Drosophila) Gene [Source:MGI (curated);Acc:MGI:1201674]]	2.11456695881452e-05	0.00515508564375642	-1.11779314620848	0.460798157659305
1436302_at	ENSMUSG00000031684	Slc10a7	[solute carrier family 10 (sodium/bile acid cotransporter family), member 7 Gene [Source:MGI Symbol;Acc:MGI:1924025]]	5.95458242145694e-07	0.000972018047925934	0.654137147662669	1.57367448262554
1429089_s_at	ENSMUSG00000051339	2900026A02Rik	[RIKEN cDNA 2900026A02 gene Gene [Source:MGI Symbol;Acc:MGI:1920194]]	4.43934995946886e-05	0.00722812716685938	-3.70739697686065	0.0765530157582131
1416700_at	ENSMUSG00000017144	Rnd3	[Rho family GTPase 3 Gene [Source:MGI (curated);Acc:MGI:1921444]]	6.26417813893529e-07	0.000972018047925934	-5.37184093296927	0.0241498672183376
1439773_at				4.68234403168102e-05	0.00746213421105462	0.853531748539837	1.80691889174986
1428378_at	ENSMUSG00000029826	Zc3hav1	[zinc finger CCCH type, antiviral 1 Gene [Source:MGI (curated);Acc:MGI:1926031]]	4.18547327760783e-05	0.00701743607038628	-0.970772896561447	0.510232642139587
1443928_at	ENSMUSG00000026832	Cytip	[cytohesin 1 interacting protein Gene [Source:MGI (curated);Acc:MGI:2183535]]	7.18943400320603e-05	0.00914388776744316	-0.725708466901608	0.604700020536604
1454756_at	ENSMUSG00000022801	Lrch3	[leucine-rich repeats and calponin homology (CH) domain containing 3 Gene [Source:MGI (curated);Acc:MGI:1917394]]	1.19805140573832e-05	0.00383319303817184	-1.01835196635396	0.493679975648446
1429205_at	ENSMUSG00000028496	Mllt3	[myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3 Gene [Source:MGI (curated);Acc:MGI:1917372]]	2.08826521085003e-06	0.0017124154413554	-2.41042711550931	0.188100147397971
1415852_at	ENSMUSG00000071041, ENSMUSG00000062867	AC122514.1, Impdh2	[], [inosine 5'-phosphate dehydrogenase 2 Gene [Source:MGI Symbol;Acc:MGI:109367]]	4.80191864297699e-05	0.00749381774106938	0.108923919755032	1.07842355973629
1419093_at	ENSMUSG00000028011	Tdo2	[tryptophan 2,3-dioxygenase Gene [Source:MGI (curated);Acc:MGI:1928486]]	1.05794619426987e-08	0.000181314362776855	-4.11832069555713	0.0575787110879116
1434109_at	ENSMUSG00000032261	Sh3bgrl2	[SH3 domain binding glutamic acid-rich protein like 2 Gene [Source:MGI Symbol;Acc:MGI:1915350]]	4.40648537467828e-06	0.0023380811398043	-1.83121209364873	0.281028413326318
1460244_at	ENSMUSG00000033427	Upb1	[ureidopropionase, beta Gene [Source:MGI (curated);Acc:MGI:2143535]]	5.05363175920172e-05	0.00766802601005954	-1.55021162753261	0.341459972083453
1460308_a_at	ENSMUSG00000018858	Ict1	[immature colon carcinoma transcript 1 Gene [Source:MGI (curated);Acc:MGI:1915822]]	2.65557173149162e-05	0.00579333544415995	-0.658304548012746	0.633622491347235
1426900_at	ENSMUSG00000037876	Jmjd1c	[jumonji domain containing 1C Gene [Source:MGI Symbol;Acc:MGI:1918614]]	2.23626923902799e-07	0.000593282229114127	-1.51640297442837	0.349556368756391
1426383_at	ENSMUSG00000068742	Cry2	[cryptochrome 2 (photolyase-like) Gene [Source:MGI (curated);Acc:MGI:1270859]]	3.49004967313765e-05	0.00657465928937395	0.444546362537134	1.36088613554349
1438932_at				3.42508029745146e-06	0.00205966061993811	-2.37300357299381	0.193043305179261
1416111_at	ENSMUSG00000015396	Cd83	[CD83 antigen Gene [Source:MGI Symbol;Acc:MGI:1328316]]	6.71032841770167e-05	0.00893705059945124	0.623306139690566	1.54040118671476
1426025_s_at	ENSMUSG00000028581, ENSMUSG00000080125	Laptm5, AL627104.1	[lysosomal-associated protein transmembrane 5 Gene [Source:MGI (curated);Acc:MGI:108046]], []	2.78078033701602e-05	0.00588807389576335	0.593440709746538	1.50884092206747
1424780_a_at				4.14594250815859e-06	0.00227104411070528	-1.13711971293137	0.454666396717201
1423148_at	ENSMUSG00000036309	Skp1a	[S-phase kinase-associated protein 1A Gene [Source:MGI (curated);Acc:MGI:103575]]	6.66550693807587e-06	0.00297793641366536	0.290336846027133	1.22292577780914
1416630_at	ENSMUSG00000007872	Id3	[inhibitor of DNA binding 3 Gene [Source:MGI (curated);Acc:MGI:96398]]	1.52228542158975e-05	0.00422607276905439	1.88692320463536	3.69845623657545
1460436_at	ENSMUSG00000054008	Ndst1	[N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1 Gene [Source:MGI Symbol;Acc:MGI:104719]]	7.94444392676682e-06	0.00325729423219191	-2.15536923225556	0.224475635303685
1457118_at	ENSMUSG00000035109	Shc4	[SHC (Src homology 2 domain containing) family, member 4 Gene [Source:MGI (curated);Acc:MGI:2655364]]	2.98936649771415e-05	0.00605085967377043	-5.17473687620429	0.0276852838509602
1440238_at	ENSMUSG00000070808	Gltscr1	[glioma tumor suppressor candidate region gene 1 Gene [Source:MGI Symbol;Acc:MGI:2154263]]	3.00523839144271e-05	0.00605085967377043	0.465796792242527	1.3810799053553
1428890_at				5.04851726237951e-05	0.00766802601005954	-1.05796348392785	0.480309588944872
1419561_at	ENSMUSG00000000982	Ccl3	[chemokine (C-C motif) ligand 3 Gene [Source:MGI (curated);Acc:MGI:98260]]	5.15140518086001e-07	0.000968056354424864	-1.87001757310027	0.273570093007373
1436307_at	ENSMUSG00000039585	Myo9a	[myosin IXa Gene [Source:MGI (curated);Acc:MGI:107735]]	7.73297643966952e-05	0.00958145523092129	-1.79205254805217	0.2887609282533
1452349_x_at	ENSMUSG00000026536, ENSMUSG00000054203	Mnda, Ifi205	[myeloid cell nuclear differentiation antigen Gene [Source:MGI Symbol;Acc:MGI:3041120]], [interferon activated gene 205 Gene [Source:MGI Symbol;Acc:MGI:101847]]	3.52778773869426e-05	0.00657465928937395	-1.86154928683237	0.275180608242372
1434233_at	ENSMUSG00000073131	2610030H06Rik	[RIKEN cDNA 2610030H06 gene Gene [Source:MGI Symbol;Acc:MGI:1914298]]	3.39935961862899e-06	0.00205966061993811	-0.986217682002679	0.50479947604645
1448568_a_at	ENSMUSG00000027397	Slc20a1	[solute carrier family 20, member 1 Gene [Source:MGI (curated);Acc:MGI:108392]]	4.03350046698734e-05	0.00689451477118088	-1.68279344916471	0.311478945181023
1424733_at	ENSMUSG00000036381	P2ry14	[purinergic receptor P2Y, G-protein coupled, 14 Gene [Source:MGI Symbol;Acc:MGI:2155705]]	1.32124902144777e-07	0.000425640372259398	-7.03916270651275	0.00760327819288199
1448577_x_at	ENSMUSG00000048277	Syngr2	[synaptogyrin 2 Gene [Source:MGI (curated);Acc:MGI:1328324]]	2.51762439600024e-06	0.00189327077788187	0.900613342925348	1.86685948527869
1419922_s_at	ENSMUSG00000054843	Atrnl1	[attractin like 1 Gene [Source:MGI Symbol;Acc:MGI:2147749]]	3.36703927011664e-06	0.00205966061993811	-3.94620461801559	0.0648745025797174
1421057_at	ENSMUSG00000025279	Dnase1l3	[deoxyribonuclease 1-like 3 Gene [Source:MGI (curated);Acc:MGI:1314633]]	2.20836624199578e-05	0.00532617785455892	-1.87236045408352	0.273126186291613
1448569_at	ENSMUSG00000048578, ENSMUSG00000079986	Mlec, AC119205.1	[malectin Gene [Source:MGI (curated);Acc:MGI:1924015]], []	4.18530318352505e-05	0.00701743607038628	0.64887623085604	1.56794638789507
1457587_at	ENSMUSG00000028033	Kcnq5	[potassium voltage-gated channel, subfamily Q, member 5 Gene [Source:MGI (curated);Acc:MGI:1924937]]	7.27587543489497e-05	0.00914547156331895	-1.13170127031739	0.456377233618685
1437419_at	ENSMUSG00000034663	Bmp2k	[BMP2 inducible kinase Gene [Source:MGI (curated);Acc:MGI:2155456]]	9.87757129911061e-06	0.00366412561617895	-1.01810578368715	0.493764224792969
1451161_a_at	ENSMUSG00000004730	Emr1	[EGF-like module containing, mucin-like, hormone receptor-like sequence 1 Gene [Source:MGI Symbol;Acc:MGI:106912]]	2.39490427105313e-05	0.00563470619291735	2.00433670930618	4.01204200124078
1453304_s_at	ENSMUSG00000022587	Ly6e	[lymphocyte antigen 6 complex, locus E Gene [Source:MGI Symbol;Acc:MGI:106651]]	7.1973573921694e-05	0.00914388776744316	0.9109659059267	1.88030396875347
1423333_at	ENSMUSG00000001576	Ergic1	[endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1 Gene [Source:MGI Symbol;Acc:MGI:1914708]]	4.05101087417781e-05	0.00689451477118088	-1.80378996466977	0.286421170199485
1460203_at	ENSMUSG00000030102	Itpr1	[inositol 1,4,5-triphosphate receptor 1 Gene [Source:MGI Symbol;Acc:MGI:96623]]	2.64049029557817e-05	0.00579333544415995	-1.57611980005549	0.335382705196054
